isin,feature_date,nav,return_1d,return_7d,return_30d,ma_7,ma_30,ma_90,volatility_30,momentum,target_nav_1d,target_nav_30d,target_nav_90d
LU1564329115,2026-05-29,8.35,-0.00238949,0.00723764,0.00723764,8.338571,8.296333,,0.00353766,,8.32,,
LU1564329115,2026-06-01,8.32,-0.00359281,-0.00239808,0.00726392,8.347143,8.299,,0.00360931,,8.34,,
LU1564329115,2026-06-02,8.34,0.00240385,-0.00477327,0.01213592,8.354286,8.301667,,0.00360886,,8.34,,
LU1564329115,2026-06-03,8.34,0.0,-0.00477327,0.01583435,8.354286,8.302333,,0.00337123,,8.34,,
LU1564329115,2026-06-04,8.34,0.0,-0.00358423,0.00968523,8.348571,8.302667,,0.00336486,,8.31,,
LU1564329115,2026-06-05,8.31,-0.00359712,-0.00479042,0.00727273,8.338571,8.302333,,0.00342147,,8.26,,
LU1564329115,2026-06-08,8.26,-0.00601685,-0.00721154,-0.00721154,8.322857,8.301,,0.00356341,,8.29,,
LU1564329115,2026-06-09,8.29,0.00363196,-0.0059952,-0.00360577,8.314286,8.301,,0.05904273,,8.26,,
LU1564329115,2026-06-10,8.26,-0.00361882,-0.00959233,-0.00840336,8.305714,8.300667,,0.05957965,,8.23,,
LU1564329115,2026-06-11,8.23,-0.00363196,-0.01318945,-0.00603865,8.29,8.298667,,0.05958661,,8.29,,
LU1564329115,2026-06-12,8.29,0.0072904,-0.00240674,0.0,8.282857,8.299667,,0.06298907,,8.39,8.32,
LU1564329115,2026-06-15,8.39,0.01206273,0.0157385,0.01451028,8.29,8.304667,,0.07085379,,8.4,8.3,
LU1564329115,2026-06-16,8.4,0.0011919,0.013269,0.01571947,8.302857,8.311,,0.0689826,,8.4,8.3,
LU1564329115,2026-06-17,8.4,0.0,0.01694915,0.013269,8.322857,8.315667,,0.06879042,,8.35,8.33,
LU1564329115,2026-06-18,8.35,-0.00595238,0.0145808,0.01212121,8.331429,8.319,,0.06709876,,8.34,8.28,
LU1564329115,2026-06-19,8.34,-0.0011976,0.00603136,0.00968523,8.342857,8.319667,,0.06712747,,8.35,8.36,
LU1564329115,2026-06-22,8.35,0.00119904,-0.00476758,0.00119904,8.36,8.320333,,0.06709784,,8.29,8.41,
LU1564329115,2026-06-24,8.29,-0.00718563,-0.01309524,-0.0059952,8.36,8.319333,,0.07037061,,8.29,8.48,
LU1564329115,2026-06-25,8.29,0.0,-0.00718563,-0.01073986,8.345714,8.318,,0.06806975,,8.29,8.46,
LU1564329115,2026-06-26,8.29,0.0,-0.0059952,-0.01073986,8.33,8.318333,,0.067978,,8.32,8.47,
LU1564329115,2026-06-29,8.32,0.00361882,-0.00359281,-0.00359281,8.318571,8.319333,,0.0683684,,8.28,8.47,
LU1564329115,2026-06-30,8.28,-0.00480769,-0.00838323,-0.00838323,8.308571,8.319667,,0.06958177,,8.28,8.48,
LU1564329115,2026-07-01,8.28,0.0,-0.00120627,-0.00480769,8.3,8.319333,,0.06802701,,8.34,8.49,
LU1564329115,2026-07-02,8.34,0.00724638,0.00603136,0.0,8.298571,8.322333,,0.071142,,8.34,8.53,
LU1564329115,2026-07-03,8.34,0.0,0.00603136,0.0,8.305714,8.325,,0.07043248,,8.35,8.53,
LU1564329115,2026-07-06,8.35,0.00119904,0.00360577,0.00481348,8.314286,8.327,,0.06824876,,8.35,8.51,
LU1564329115,2026-07-07,8.35,0.0,0.00845411,0.00481348,8.322857,8.327333,,0.06669379,,8.3,,
LU1564329115,2026-07-08,8.3,-0.00598802,0.00241546,0.00484262,8.32,8.324667,,0.06890015,,8.32,,
LU0056508442,2025-07-08,102.35,,,,,,,,,103.17,,
LU0056508442,2025-07-09,103.17,0.00801172,,,,,,,,102.27,,
LU0056508442,2025-07-10,102.27,-0.00872347,,,,,,,,101.98,,
LU0056508442,2025-07-11,101.98,-0.00283563,,,,,,,,101.51,,
LU0056508442,2025-07-14,101.51,-0.00460875,,,,,,,,102.93,,
LU0056508442,2025-07-15,102.93,0.01398877,0.00566683,,,,,,,102.32,,
LU0056508442,2025-07-16,102.32,-0.00592636,-0.00823883,,102.361429,,,,,103.7,,
LU0056508442,2025-07-17,103.7,0.0134871,0.0139826,,102.554286,,,,,103.91,,
LU0056508442,2025-07-18,103.91,0.00202507,0.01892528,,102.66,,,,,104.34,,
LU0056508442,2025-07-21,104.34,0.0041382,0.02787903,,102.955714,,,,,102.47,,
LU0056508442,2025-07-22,102.47,-0.01792218,-0.00446906,,103.025714,,,,,102.69,,
LU0056508442,2025-07-23,102.69,0.00214697,0.00361611,,103.194286,,,,,103.98,,
LU0056508442,2025-07-24,103.98,0.01256208,0.0027001,,103.344286,,,,,104.28,,
LU0056508442,2025-07-25,104.28,0.00288517,0.00356077,,103.624286,,,,,104.77,,
LU0056508442,2025-07-28,104.77,0.00469889,0.00412114,,103.777143,,,,,105.43,,
LU0056508442,2025-07-29,105.43,0.00629951,0.0288865,,103.994286,,,,,104.84,,
LU0056508442,2025-07-30,104.84,-0.00559613,0.0209368,,104.065714,,,,,106.42,,
LU0056508442,2025-07-31,106.42,0.01507058,0.02346605,,104.63,,,,,102.71,,
LU0056508442,2025-08-01,102.71,-0.03486187,-0.01505562,,104.632857,,,,,104.77,,
LU0056508442,2025-08-04,104.77,0.02005647,0.0,,104.745714,,,,,105.31,,
LU0056508442,2025-08-05,105.31,0.00515415,-0.0011382,,104.892857,,,,,104.54,,
LU0056508442,2025-08-06,104.54,-0.00731175,-0.0028615,0.02139717,104.86,,,,,106.69,,
LU0056508442,2025-08-07,106.69,0.02056629,0.00253712,0.03411845,105.04,,,,,106.0,,
LU0056508442,2025-08-08,106.0,-0.00646734,0.03203193,0.03647208,105.205714,,,,,106.35,,
LU0056508442,2025-08-11,106.35,0.00330189,0.01508065,0.04285154,105.195714,,,,,105.79,,
LU0056508442,2025-08-12,105.79,-0.00526563,0.00455797,0.04216333,105.635714,,,,,107.21,,
LU0056508442,2025-08-13,107.21,0.01342282,0.02554046,0.04158166,105.984286,,,,,106.29,,
LU0056508442,2025-08-14,106.29,-0.00858129,-0.00374918,0.03879984,106.124286,,,,,105.65,,
LU0056508442,2025-08-18,105.65,-0.00602126,-0.00330189,0.01880424,106.282857,,,,,105.3,,
LU0056508442,2025-08-19,105.3,-0.00331283,-0.00987306,0.01337696,106.084286,104.332333,,,,101.95,,
LU0056508442,2025-08-20,101.95,-0.03181387,-0.03629833,-0.02290588,105.505714,104.319,,0.01281901,,102.45,,
LU0056508442,2025-08-21,102.45,0.00490436,-0.04439884,-0.00019518,104.948571,104.295,,0.01276591,,102.8,,
LU0056508442,2025-08-22,102.8,0.0034163,-0.0328347,0.00107119,104.521429,104.312667,,0.01267989,,104.65,,
LU0056508442,2025-08-25,104.65,0.01799611,-0.00946522,0.00644355,104.155714,104.401667,,0.01305653,,104.63,,
LU0056508442,2025-08-26,104.63,-0.00019111,-0.00636277,0.00335635,103.918571,104.505667,,0.01301789,,104.59,,
LU0056508442,2025-08-27,104.59,-0.0003823,0.02589505,-0.00171805,103.767143,104.561,,0.01279715,,106.02,,
LU0056508442,2025-08-28,106.02,0.01367244,0.03484627,0.00559613,103.87,104.684333,,0.01294588,,105.36,,
LU0056508442,2025-08-29,105.36,-0.00622524,0.02490272,0.00495994,104.357143,104.739667,,0.01280861,,104.85,,
LU0056508442,2025-09-01,104.85,-0.00484055,0.00191113,-0.01475287,104.7,104.771,,0.01284261,,103.59,,
LU0056508442,2025-09-02,103.59,-0.01201717,-0.00993979,0.00856781,104.812857,104.746,,0.01301147,,104.12,,
LU0056508442,2025-09-03,104.12,0.00511632,-0.00449374,-0.00620407,104.737143,104.801,,0.01261399,,104.67,,
LU0056508442,2025-09-04,104.67,0.00528237,-0.01273345,-0.0060773,104.742857,104.867,,0.01263924,,107.12,,
LU0056508442,2025-09-05,107.12,0.0234069,0.01670463,0.02467955,105.104286,104.971667,,0.01311883,,108.24,,
LU0056508442,2025-09-08,108.24,0.01045556,0.0323319,0.01452807,105.421429,105.103667,,0.01322354,,108.01,,
LU0056508442,2025-09-09,108.01,-0.00212491,0.04266821,0.01896226,105.8,105.211667,,0.01322234,,111.22,,
LU0056508442,2025-09-10,111.22,0.02971947,0.06819055,0.0457922,106.71,105.404667,,0.01416392,,111.35,,
LU0056508442,2025-09-11,111.35,0.00116885,0.06381962,0.05255695,107.818571,105.621667,,0.01409672,,110.98,,
LU0056508442,2025-09-12,110.98,-0.00332286,0.03603435,0.03516463,108.798571,105.773667,,0.01391855,,111.79,,
LU0056508442,2025-09-15,111.79,0.00729861,0.03279749,0.05174523,109.815714,106.076333,,0.0121987,,112.19,,
LU0056508442,2025-09-16,112.19,0.00357814,0.03870012,0.06190251,110.54,106.323667,,0.01177763,,111.45,,
LU0056508442,2025-09-17,111.45,-0.00659595,0.00206797,0.05840456,110.998571,106.528333,,0.01187295,,112.63,,
LU0056508442,2025-09-18,112.63,0.01058771,0.01149529,0.10475723,111.658571,106.798,,0.01184168,,113.24,,
LU0056508442,2025-09-19,113.24,0.00541596,0.02036403,0.10531967,111.947143,107.016333,,0.01137684,,113.55,,
LU0056508442,2025-09-22,113.55,0.00273755,0.01574381,0.10457198,112.261429,107.268,,0.01126651,,113.89,,
LU0056508442,2025-09-23,113.89,0.00299428,0.01515287,0.08829431,112.677143,107.519333,,0.01126578,,113.21,,
LU0056508442,2025-09-24,113.21,-0.00597067,0.01579183,0.08200325,112.88,107.766667,,0.01128237,,111.08,,
LU0056508442,2025-09-25,111.08,-0.01881459,-0.01376188,0.06205182,112.721429,107.895667,,0.01170169,,112.23,,
LU0056508442,2025-09-26,112.23,0.0103529,-0.00891911,0.05857385,112.832857,108.093667,,0.0116649,,113.38,,
LU0056508442,2025-09-29,113.38,0.01024681,-0.00149714,0.07611997,112.94,108.351333,,0.01166301,,112.38,,
LU0056508442,2025-09-30,112.38,-0.0088199,-0.01325841,0.07181688,112.817143,108.587333,,0.01179447,,112.41,,
LU0056508442,2025-10-01,112.41,0.00026695,-0.00706651,0.08514335,112.654286,108.936,,0.00997185,,114.28,,
LU0056508442,2025-10-02,114.28,0.01663553,0.02880807,0.09757972,112.71,109.330333,,0.01025275,,114.85,,
LU0056508442,2025-10-03,114.85,0.00498775,0.02334492,0.09725805,112.944286,109.732,,0.01025517,,115.72,,
LU0056508442,2025-10-06,115.72,0.0075751,0.02063856,0.08028379,113.607143,110.101,,0.00993847,,115.63,,
LU0056508442,2025-10-07,115.63,-0.00077774,0.02891974,0.06827421,114.092857,110.467667,,0.00994611,,115.64,,
LU0056508442,2025-10-08,115.64,0.00008648,0.0287341,0.07064161,114.415714,110.836,,0.00994054,,116.66,,
LU0056508442,2025-10-09,116.66,0.00882048,0.02082604,0.04891207,115.027143,111.190667,,0.00981076,,116.9,,
LU0056508442,2025-10-10,116.9,0.00205726,0.01784937,0.04984284,115.668571,111.575333,,0.0096558,,115.22,,
LU0056508442,2025-10-13,115.22,-0.01437126,-0.00432077,0.03820508,115.802857,111.921,,0.01007331,,112.67,,
LU0056508442,2025-10-14,112.67,-0.02213157,-0.02559889,0.0078719,115.491429,112.223667,,0.01072512,,115.19,,
LU0056508442,2025-10-15,115.19,0.0223662,-0.00389139,0.02674035,115.415714,112.592667,,0.01127868,,115.57,,
LU0056508442,2025-10-16,115.57,0.0032989,-0.00934339,0.03696725,115.407143,112.956,,0.01127348,,113.98,,
LU0056508442,2025-10-17,113.98,-0.0137579,-0.02497861,0.01198615,115.17,113.184667,,0.01104334,,115.47,,
LU0056508442,2025-10-20,115.47,0.01307247,0.00216976,0.01969269,115.0,113.425667,,0.01111882,,114.89,,
LU0056508442,2025-10-21,114.89,-0.00502295,0.01970356,0.01180097,114.712857,113.655,,0.01116862,,115.0,,
LU0056508442,2025-10-22,115.0,0.00095744,-0.00164945,0.00974625,114.681429,113.781,,0.00992361,,114.77,,
LU0056508442,2025-10-23,114.77,-0.002,-0.00692221,0.0137797,114.981429,113.895,,0.00993985,,117.13,,
LU0056508442,2025-10-24,117.13,0.02056286,0.02763643,0.05446525,115.258571,114.1,,0.01049799,,118.92,,
LU0056508442,2025-10-27,118.92,0.01528217,0.02987789,0.05960973,115.737143,114.337667,,0.01073122,,119.99,,
LU0056508442,2025-10-28,119.99,0.00899765,0.04439029,0.05829952,116.595714,114.597667,,0.01079963,,122.2,,
LU0056508442,2025-10-29,122.2,0.0184182,0.0626087,0.0873821,117.557143,114.956,,0.01104339,,120.37,,
LU0056508442,2025-10-30,120.37,-0.01497545,0.04879324,0.07081221,118.34,115.214,,0.01141543,,120.87,,
LU0056508442,2025-10-31,120.87,0.00415386,0.03193033,0.05766538,119.178571,115.468333,,0.01140613,,120.63,,
LU0056508442,2025-11-03,120.63,-0.0019856,0.01437941,0.05032651,120.015714,115.704333,,0.01143076,,118.88,,
LU0056508442,2025-11-04,118.88,-0.01450717,-0.00925077,0.02730729,120.265714,115.870667,,0.01180972,,117.05,,
LU0056508442,2025-11-05,117.05,-0.01539367,-0.04214403,0.01228055,119.998571,115.998667,,0.01212533,,115.54,,
LU0056508442,2025-11-06,115.54,-0.01290047,-0.04012628,-0.00086475,119.362857,116.147333,,0.01184335,,112.53,,
LU0056508442,2025-11-07,112.53,-0.02605158,-0.06899975,-0.03540202,117.981429,116.157333,,0.01269643,,116.08,,
LU0056508442,2025-11-10,116.08,0.03154714,-0.03771864,-0.00701454,117.368571,116.247333,,0.01378871,,115.48,,
LU0056508442,2025-11-11,115.48,-0.00516885,-0.02860027,0.00225655,116.598571,116.350667,,0.01371849,,115.0,,
LU0056508442,2025-11-12,115.0,-0.00415656,-0.01751388,0.02067986,115.794286,116.437,,0.01374933,,112.87,,
LU0056508442,2025-11-13,112.87,-0.01852174,-0.02310888,-0.02014064,114.935714,116.39,,0.01385218,,110.73,,
LU0056508442,2025-11-14,110.73,-0.01895987,-0.01599573,-0.04187938,114.032857,116.252667,,0.01420884,,111.88,,
LU0056508442,2025-11-17,111.88,0.01038562,-0.03618194,-0.01842428,113.51,116.124667,,0.01427495,,108.04,,
LU0056508442,2025-11-18,108.04,-0.03432249,-0.06442674,-0.06434572,112.868571,115.871667,,0.0154753,,110.49,,
LU0056508442,2025-11-19,110.49,0.02267679,-0.03921739,-0.0382975,112.07,115.7,,0.01610226,,112.76,,
LU0056508442,2025-11-20,112.76,0.02054485,-0.00097457,-0.01947826,111.681429,115.57,,0.01648305,,105.69,,
LU0056508442,2025-11-21,105.69,-0.06269954,-0.04551612,-0.07911475,110.351429,115.196333,,0.01984006,,108.23,,
LU0056508442,2025-11-24,108.23,0.02403255,-0.03262424,-0.07598395,109.688571,114.963333,,0.02030851,,108.33,,
LU0056508442,2025-11-25,108.33,0.00092396,0.00268419,-0.08905146,109.345714,114.818667,,0.01996069,,111.11,,
LU0056508442,2025-11-26,111.11,0.02566233,0.00561137,-0.07400617,109.235714,114.682667,,0.02009819,,111.99,,
LU0056508442,2025-11-27,111.99,0.00792008,-0.00682866,-0.08355155,109.8,114.563333,,0.02014817,,112.3,,
LU0056508442,2025-11-28,112.3,0.0027681,0.06254139,-0.06704328,110.058571,114.507333,,0.02001299,,111.81,,
LU0056508442,2025-12-01,111.81,-0.00436331,0.0330777,-0.07495656,109.922857,114.385333,,0.0198691,,113.73,,
LU0056508442,2025-12-02,113.73,0.01717199,0.04984769,-0.0571997,111.071429,114.346667,,0.02011253,,112.07,,
LU0056508442,2025-12-03,112.07,-0.01459597,0.00864009,-0.05728466,111.62,114.249,,0.02027752,,112.65,,
LU0056508442,2025-12-04,112.65,0.00517534,0.00589338,-0.03759077,112.237143,114.178333,,0.02030251,,114.56,,
LU0056508442,2025-12-05,114.56,0.01695517,0.02012467,-0.00848191,112.73,114.092667,,0.02018827,,114.86,,
LU0056508442,2025-12-08,114.86,0.00261872,0.02727842,0.02070559,113.14,113.957333,,0.01998454,,114.83,,
LU0056508442,2025-12-09,114.83,-0.00026119,0.00967203,-0.01076844,113.501429,113.785333,,0.01989977,,114.71,,
LU0056508442,2025-12-10,114.71,-0.00104502,0.02355671,-0.00666782,113.915714,113.535667,,0.01956193,,112.75,,
LU0056508442,2025-12-11,112.75,-0.01708657,0.00088771,-0.01956522,113.775714,113.281667,,0.01961253,,112.92,,
LU0056508442,2025-12-12,112.92,0.00150776,-0.01431564,0.00044299,113.897143,113.016667,,0.01959067,,110.05,,
LU0056508442,2025-12-15,110.05,-0.02541622,-0.04187707,-0.00614106,113.525714,112.664,,0.02003374,,109.74,,
LU0056508442,2025-12-16,109.74,-0.0028169,-0.0443264,-0.01912764,112.837143,112.359333,,0.0199166,,109.23,,
LU0056508442,2025-12-17,109.23,-0.00464735,-0.04777264,0.01101444,112.032857,112.098667,,0.01977695,,108.86,,
LU0056508442,2025-12-18,108.86,-0.00338735,-0.03450111,-0.01475247,111.18,111.876,,0.01967731,,110.78,,
LU0056508442,2025-12-19,110.78,0.01763733,-0.01895147,-0.01755942,110.618571,111.817667,,0.01944292,,112.02,,
LU0056508442,2025-12-22,112.02,0.01119336,0.01790095,0.05989214,110.514286,111.682333,,0.01865798,,111.68,,
LU0056508442,2025-12-23,111.68,-0.00303517,0.01767815,0.03187656,110.337143,111.555667,,0.01864605,,112.4,,
LU0056508442,2025-12-29,112.4,0.00644699,0.02902133,0.03757039,110.672857,111.469,,0.01868216,,112.84,,
LU0056508442,2025-12-30,112.84,0.00391459,0.03656072,0.01557016,111.115714,111.468,,0.01839603,,112.24,,
LU0056508442,2025-12-31,112.24,-0.00531726,0.01317927,0.00223234,111.545714,111.518333,,0.01808365,,113.85,,
LU0056508442,2026-01-02,113.85,,,,,,,,,113.76,,
LU0056508442,2026-01-05,113.76,-0.00079051,,,,,,,,114.1,,
LU0056508442,2026-01-06,114.1,0.00298875,,,,,,,,114.26,,
LU0056508442,2026-01-07,114.26,0.00140228,,,,,,,,112.86,,
LU0056508442,2026-01-08,112.86,-0.01225276,,,,,,,,113.9,,
LU0056508442,2026-01-09,113.9,0.00921496,0.00043917,,,,,,,114.77,,
LU0056508442,2026-01-12,114.77,0.00763828,0.00887834,,113.928571,,,,,115.72,,
LU0056508442,2026-01-13,115.72,0.00827742,0.01419807,,114.195714,,,,,113.65,,
LU0056508442,2026-01-14,113.65,-0.01788801,-0.0053387,,114.18,,,,,115.54,,
LU0056508442,2026-01-15,115.54,0.01663,0.02374623,,114.385714,,,,,114.94,,
LU0056508442,2026-01-16,114.94,-0.00519301,0.00913082,,114.482857,,,,,114.91,,
LU0056508442,2026-01-19,114.91,-0.00026101,0.00121983,,114.775714,,,,,112.74,,
LU0056508442,2026-01-20,112.74,-0.01888434,-0.02575181,,114.61,,,,,112.75,,
LU0056508442,2026-01-21,112.75,0.0000887,-0.00791905,,114.321429,,,,,113.59,,
LU0056508442,2026-01-22,113.59,0.00745011,-0.01687727,,114.017143,,,,,113.23,,
LU0056508442,2026-01-23,113.23,-0.00316929,-0.01487733,,113.957143,,,,,114.44,,
LU0056508442,2026-01-26,114.44,0.01068621,-0.00409016,,113.8,,,,,116.16,,
LU0056508442,2026-01-27,116.16,0.01502971,0.03033528,,113.974286,,,,,117.88,,
LU0056508442,2026-01-28,117.88,0.01480716,0.04549889,,114.398571,,,,,116.2,,
LU0056508442,2026-01-29,116.2,-0.01425178,0.02297737,,114.892857,,,,,115.84,,
LU0056508442,2026-01-30,115.84,-0.00309811,0.02305043,,115.334286,,,,,113.75,,
LU0056508442,2026-02-02,113.75,-0.01804213,-0.00602936,-0.00087835,115.357143,,,,,113.11,,
LU0056508442,2026-02-03,113.11,-0.00562637,-0.02625689,-0.00571378,115.34,,,,,110.74,,
LU0056508442,2026-02-04,110.74,-0.02095305,-0.06057007,-0.02944785,114.811429,,,,,107.56,,
LU0056508442,2026-02-05,107.56,-0.02871591,-0.07435456,-0.05863819,113.582857,,,,,109.59,,
LU0056508442,2026-02-06,109.59,0.01887319,-0.05395373,-0.02897395,112.398571,,,,,112.71,,
LU0056508442,2026-02-09,112.71,0.02846975,-0.00914286,-0.01044776,111.9,,,,,114.56,,
LU0056508442,2026-02-10,114.56,0.01641381,0.01281938,-0.00182975,111.717143,,,,,114.62,,
LU0056508442,2026-02-11,114.62,0.00052374,0.03503702,-0.0095057,111.841429,,,,,113.7,,
LU0056508442,2026-02-12,113.7,-0.00802652,0.05708442,0.00043995,111.925714,113.847667,,,,111.41,,
LU0056508442,2026-02-13,111.41,-0.02014072,0.01660735,-0.0357452,112.021429,113.766333,,0.0137922,,111.83,,
LU0056508442,2026-02-16,111.83,0.00376986,-0.00780765,-0.0270576,112.631429,113.702,,0.01381467,,109.63,,
LU0056508442,2026-02-17,109.63,-0.01967272,-0.04303422,-0.045949,112.637143,113.553,,0.0142183,,112.73,,
LU0056508442,2026-02-18,112.73,0.02827693,-0.01648927,-0.0000887,112.64,113.502,,0.01517065,,112.3,,
LU0056508442,2026-02-19,112.3,-0.00381442,-0.0123131,-0.00399113,112.317143,113.483333,,0.01502459,,113.01,,
LU0056508442,2026-02-20,113.01,0.00632235,0.01436137,-0.00510608,112.087143,113.453667,,0.014974,,112.73,,
LU0056508442,2026-02-23,112.73,-0.00247766,0.00804793,-0.00441579,111.948571,113.385667,,0.01490859,,112.66,,
LU0056508442,2026-02-24,112.66,-0.00062095,0.02763842,-0.015554,112.127143,113.283667,,0.01481953,,116.17,,
LU0056508442,2026-02-25,116.17,0.03115569,0.03051539,0.00008609,112.747143,113.367667,,0.0155305,,114.85,,
LU0056508442,2026-02-26,114.85,-0.01136266,0.02270703,-0.02570411,113.492857,113.344667,,0.01539481,,112.46,,
LU0056508442,2026-02-27,112.46,-0.02080975,-0.00486683,-0.03218589,113.454286,113.262,,0.01581709,,112.11,,
LU0056508442,2026-03-02,112.11,-0.00311222,-0.00549987,-0.03219959,113.427143,113.168667,,0.01582332,,107.33,,
LU0056508442,2026-03-03,107.33,-0.0426367,-0.04731049,-0.05643956,112.615714,112.988333,,0.017244,,109.21,,
LU0056508442,2026-03-04,109.21,0.01751607,-0.0599122,-0.03447971,112.112857,112.870333,,0.01757768,,111.26,,
LU0056508442,2026-03-05,111.26,0.01877117,-0.03125816,0.00469568,111.912857,112.792667,,0.01787212,,108.3,,
LU0056508442,2026-03-06,108.3,-0.02660435,-0.03699093,0.00687988,110.788571,112.628333,,0.01847246,,106.96,,
LU0056508442,2026-03-09,106.96,-0.01237304,-0.04593703,-0.02399854,109.661429,112.379,,0.01843695,,111.68,,
LU0056508442,2026-03-10,111.68,0.04412865,0.04052921,-0.0091385,109.55,112.229667,,0.02000994,,111.8,,
LU0056508442,2026-03-11,111.8,0.0010745,0.02371578,-0.02409218,109.505714,112.027,,0.0197965,,108.76,,
LU0056508442,2026-03-12,108.76,-0.02719141,-0.02246989,-0.05112546,109.71,111.779,,0.0202049,,107.98,,
LU0056508442,2026-03-13,107.98,-0.00717175,-0.00295476,-0.05030783,109.534286,111.517,,0.02022551,,109.64,,
LU0056508442,2026-03-16,109.64,0.01537322,0.0250561,-0.01588726,109.302857,111.38,,0.02023893,,110.08,,
LU0056508442,2026-03-17,110.08,0.00401313,-0.01432665,-0.01564875,109.557143,111.279,,0.02023979,,110.72,,
LU0056508442,2026-03-18,110.72,0.00581395,-0.00966011,0.00994253,110.094286,111.278333,,0.01991469,,108.99,,
LU0056508442,2026-03-19,108.99,-0.015625,0.00211475,-0.03317662,109.71,111.326,,0.0194136,,107.68,,
LU0056508442,2026-03-20,107.68,-0.01201945,-0.00277829,-0.0411398,109.121429,111.262333,,0.01923705,,109.81,,
LU0056508442,2026-03-23,109.81,0.01978083,0.00155053,-0.02831608,109.271429,111.165667,,0.01886195,,108.06,,
LU0056508442,2026-03-24,108.06,-0.01593662,-0.01835029,-0.04142642,109.282857,110.949,,0.0187778,,109.96,,
LU0056508442,2026-03-25,109.96,0.01758282,-0.00686416,-0.02396592,109.328571,110.793667,,0.01909425,,106.06,,
LU0056508442,2026-03-26,106.06,-0.03546744,-0.0268832,-0.08702763,108.754286,110.539,,0.02003351,,103.07,,
LU0056508442,2026-03-27,103.07,-0.02819159,-0.04281204,-0.10256857,107.661429,110.261,,0.02032497,,101.26,,
LU0056508442,2026-03-30,101.26,-0.01756088,-0.07786176,-0.09959097,106.557143,109.908667,,0.02046986,,102.07,,
LU0056508442,2026-03-31,102.07,0.00799921,-0.05543217,-0.0895549,105.755714,109.656667,,0.020325,,107.07,,
LU0056508442,2026-04-01,107.07,0.04898599,-0.02628228,-0.00242244,105.364286,109.468,,0.02165555,,105.01,,
LU0056508442,2026-04-02,105.01,-0.01923975,-0.00990006,-0.03845802,104.928571,109.225,,0.02188672,,107.31,,
LU0056508442,2026-04-07,107.31,0.02190268,0.04113709,-0.03550243,104.55,109.035,,0.02225962,,115.33,,
LU0056508442,2026-04-08,115.33,0.07473674,0.13894924,0.06491228,105.874286,109.121667,,0.02612373,,115.38,,
LU0056508442,2026-04-09,115.38,0.00043354,0.13040071,0.07872102,107.632857,109.212333,,0.02612211,,117.16,,
LU0056508442,2026-04-10,117.16,0.01542728,0.09423741,0.04906877,109.904286,109.245333,,0.02566816,,117.28,,
LU0056508442,2026-04-13,117.28,0.00102424,0.11684601,0.0490161,112.077143,109.326333,,0.02557172,,120.28,,
LU0056508442,2026-04-14,120.28,0.02557981,0.12086478,0.10592129,113.964286,109.587,,0.02560744,,122.4,,
LU0056508442,2026-04-15,122.4,0.01762554,0.06130235,0.13354325,116.448571,109.93,,0.02572444,,123.13,,
LU0056508442,2026-04-16,123.13,0.00596405,0.06716935,0.12303904,118.708571,110.456667,,0.0242725,,125.6,,
LU0056508442,2026-04-17,125.6,0.0200601,0.07203824,0.14098837,120.175714,111.003,,0.0243209,,125.6,,
LU0056508442,2026-04-20,125.6,0.0,0.07094134,0.13439306,121.635714,111.481,,0.02419877,,126.89,,
LU0056508442,2026-04-21,126.89,0.0102707,0.0549551,0.16423525,123.025714,112.100667,,0.02352296,,126.91,,
LU0056508442,2026-04-22,126.91,0.00015762,0.03684641,0.1785847,124.401429,112.765667,,0.023311,,128.48,,
LU0056508442,2026-04-23,128.48,0.01237097,0.04345001,0.17002095,125.572857,113.325667,,0.02225179,,129.67,,
LU0056508442,2026-04-24,129.67,0.00926214,0.03240446,0.19998149,126.611429,113.921333,,0.02225309,,131.53,,
LU0056508442,2026-04-27,131.53,0.0143441,0.04721338,0.19616224,127.811429,114.680333,,0.02147325,,129.15,,
LU0056508442,2026-04-28,129.15,-0.01809473,0.0178107,0.21770696,128.318571,115.386,,0.02179361,,128.96,,
